;Nama_umkm;Sektor_usaha;Sektor_umkm;Kabupaten;Kecamatan;Desa;Jenis_usaha;Omset;Aset;Cluster
2550;Kevin / Chairil Anwar;Perdagangan;Mikro;Banda Aceh;Lueng Bata;Mr. Mohd. Hasan Gp. Suka Damai;Sembako;29000;45000;0
2551;Agam Stiker / Agam;Perdagangan;Mikro;Banda Aceh;Lueng Bata;Mr. Mohd. Hasan Gp. Suka Damai;Jual Stiker;20000;72000;2
2552;Putra Paris;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl. M. Taher Lamdom;Kelontong;30000;18000;0
2553;Teuka Baru;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl. M. Taher Lamdom;Kelontong;5000;90000;2
2554;Beuneri Rahmat;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl. Amd Cat Mesjid;Kelontong;15000;144000;2
2555;Mitra Raya Mandiri;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl. Amd Cat Mesjid;Kelontong;25000;30000;0
2556;Nr Cell;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl. HM Taher;Kelontong;20000;108000;2
2557;Berkat Usaha;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl. Amd Cat Mesjid;Kelontong ( Eceran );20000;144000;2
2558;Husna Wati;Perdagangan;Mikro;Banda Aceh;Leung Bata;Ds.Ibrahim Gp.Lamdom;Julan Kue Basah;3000;10000;0
2559;Rumoh Kue Aulia;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.T.AA.Shamaun;Kue;10000;15000;0
2560;Lontong Mak Pik;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.T.Ibrahim No.04 Ds.Remaja;Lontong Keliling;6000;12000;0
2561;Andarni;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Dr.Mr.T.M.Moho.Hasan;Kelapa Muda Dan Air Tebu;10984;16000;0
2562;Hasdiana;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Ummuha Ds.Lampuuk Jaya;Sop Buah;6095;12000;0
2563;Safrina Muhammad;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.T.Saman No.16 Ds.Mesjid;Aneka Kue Basah;5020;11000;0
2564;Warung Hijau;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Angsa No.42 Gp.Batoh;Jualan Lontong Dan Nasi;9800;30000;0
2565;Safran;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Montai Gp.Lamdom;Jualan Perlengkapan Hp;5000;12000;0
2566;Kharuddin;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Batoh;Jualan Kuah Beulangeng;10914;50000;0
2567;Bu Sie Manok Raja;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Dr.Mr.T.M.Moho.Hasan;Bu Sie Manok Raja;14132;50000;0
2568;Murni;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl. Kampus Ummuha;Kue Basah;6330;12000;0
2569;Ari Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lueng Bata;Usaha Warung Kopi;16865;50000;0
2570;Usaha Jualan Keripik Pedas;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Kampus Ummuha Ds.Suka Jaya;Keripik Pedas;6005;15000;0
2571;Coffe Elang Putih;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.T.A.A.Shamkun;Kedai Kopi;32000;75000;2
2572;Julan Gorengan;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Angsa No.23 Gp.Batoh;Gorengan;3430;10000;0
2573;Usaha Jualan Kue Basah;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Batoh;Kue Basah;11636;20000;0
2574;Kios Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Ds.Mini Jaya Batoh;Jualan Kelontong;12000;20000;0
2575;M. Kadir;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;5000;10000;0
2576;M. Yusuf Budiman;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;4000;10000;0
2577;Rosma Desky;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;4500;12000;0
2578;Siti Behran;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Warung Nasi;5000;15000;0
2579;Umar AR;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Waeung Kopi;6000;18000;0
2580;Samsul Bahri;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Waeung Kopi;7000;20000;0
2581;Siti Anggur;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Warung Nasi;6000;19000;0
2582;Said Husin;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Warung Nasi;5500;20000;0
2583;Fahrul Fuadi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Warung Kopi;6000;20000;0
2584;Sabariah;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;12000;0
2585;Yatin Muliyanti;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;2500;10000;0
2586;Rina Fauziah;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;12000;0
2587;Safruddin;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;12000;0
2588;Siti Aminah;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;12000;0
2589;Maimunah;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;12000;0
2590;Idariani;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;12000;0
2591;Fakhrurazi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;12000;0
2592;Zainun Abdullah;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;12000;0
2593;Afrizal;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;12000;0
2594;Siti Hawa;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;2500;10000;0
2595;Darlina;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;2500;10000;0
2596;Nasyiruddin;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;5000;16000;0
2597;Suriati;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;4000;15000;0
2598;Sulaiman;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Kelontong;3000;14000;0
2599;Mariani;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamseupeng;Warung Nasi;4500;16000;0
2600;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl. Pola Utama No.7 Lamdom;Kelontong;8000;20000;0
2601;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Amd Ds. Montai;Kelontong;8000;20000;0
2602;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Beringin Gp.Cot Mesjid;Kelontong;8000;20000;0
2603;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Jl.Beringin Gp.Cot Mesjid;Kelontong;8000;20000;0
2604;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Ds. Montai Gp. Lamdom;Kelontong;8000;20000;0
2605;Rudini Saputra;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Lamjame;Jualan Ikan;8000;20000;0
2606;Abdallah Armiah;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp.Cot Mesjid;Jualan Ikan;8000;20000;0
2607;Abdullah Puteh;Perdagangan;Mikro;Banda Aceh;Leung Bata;Pasar Newton Gp.Lamdom;Jualan Ikan;8000;20000;0
2608;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2609;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2610;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2611;Usaha Warung Nasi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Usaha Warung Nasi;8000;18000;0
2612;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2613;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2614;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2615;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2616;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2617;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2618;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2619;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2620;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2621;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2622;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2623;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2624;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2625;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2626;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2627;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2628;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2629;Warung Nasi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Nasi;8000;18000;0
2630;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2631;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2632;Kelontong;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Kelontong;8000;18000;0
2633;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2634;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2635;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2636;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2637;Warung Nasi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Nasi;8000;18000;0
2638;Warung Kopi;Perdagangan;Mikro;Banda Aceh;Leung Bata;Gp. Lamseupeng;Warung Kopi;8000;18000;0
2639;Syarifuddin;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl.Mesjid dusun Tengoh. Surin;Kelontong;20000;75000;2
2640;Yufa Kios;Perdagangan;Mikro;Banda Aceh;Meuraxa;Kp. Surien;Jualan;5000;15000;0
2641;Murhadi;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl.asonanggro;Jualan Baju Keliling;40000;45000;0
2642;Zulkifli Abdullah;Perdagangan;Mikro;Banda Aceh;Meuraxa;Punge Jurong;Jualan Ikan;50000;65000;2
2643;Zawilkiram;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl.Paya Lhoj Punge Jurong;Jualan Keliling;25000;44000;0
2644;Safruddin;Perdagangan;Mikro;Banda Aceh;Meuraxa;Punge Ujong No. 40;Kelontong;40000;75000;2
2645;Taufik Abidin;Perdagangan;Mikro;Banda Aceh;Meuraxa;Blower Kec. Meuraxa;Kelontong;50000;75000;2
2646;Aminullah;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jln. Pemuda Dusun Tanjong;Kelontong;45000;75000;2
2647;Tupperware;Perdagangan;Mikro;Banda Aceh;Meuraxa;Penyantun Dsn. Babul Iman;Kelontong;420000;75000;2
2648;Fauzan M. Wale;Perdagangan;Mikro;Banda Aceh;Meuraxa;Ateuk Dayah Teungoeh;Kelontong;60000;75000;2
2649;Amiruddin;Perdagangan;Mikro;Banda Aceh;Meuraxa;Dusun Cempaka;Kelontong;60000;75000;2
2650;H. Amiruddin;Perdagangan;Mikro;Banda Aceh;Meuraxa;Asoe Nanggroe;Kelontong;80000;75000;2
2651;Hj. Dasmiati;Perdagangan;Mikro;Banda Aceh;Meuraxa;Asoe Nanggroe;Kelontong;16000;75000;2
2652;Global Elektronik;Perdagangan;Mikro;Banda Aceh;Meuraxa;Prof.A.Majid Ibrahim 1;Menjual Spare Part Elektronik;100000;360000;1
2653;Azmi Sakar;Perdagangan;Mikro;Banda Aceh;Meuraxa;Asoe Nanggroe;Kelontong;36000;75000;2
2654;Abdul Thalib;Perdagangan;Mikro;Banda Aceh;Meuraxa;Asoe Nanggroe;Kelontong;14000;75000;2
2655;Kios Sederhana;Perdagangan;Mikro;Banda Aceh;Meuraxa;Kp. Surien;Kelontong;35000;75000;2
2656;Bacut-Bacut;Perdagangan;Mikro;Banda Aceh;Meuraxa;Kp. Surien;Kelontong;15000;75000;2
2657;Surie Jaya;Perdagangan;Mikro;Banda Aceh;Meuraxa;Kp. Surien;Kelontong.;27000;75000;2
2658;Hardiansyah. SE;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. Utama Lambung;Meubel Kayu;17000;19000;0
2659;Huzairin;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. Utama Lambung;Meubel Kayu;3000;19000;0
2660;H. Amiruddin;Perdagangan;Mikro;Banda Aceh;Meuraxa;Asoe Naggroe;Meubel Kayu;8000;19000;0
2661;Anwar Johan;Perdagangan;Mikro;Banda Aceh;Meuraxa;Deah Baro;Rempah-Rempah;50000;70000;2
2662;M. Yusuf;Perdagangan;Mikro;Banda Aceh;Meuraxa;Deah Baro;Rempah-Rempah;50000;67000;2
2663;Nuraini;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. Utomo Desa Lambung;Sembako;8000;102000;2
2664;Samsul Bahri;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. Geuleumpang;Warkop;48000;65000;2
2665;Muliati;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. Nyak Santap;Warkop;36000;69000;2
2666;M. Yusuf AB.;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. Nyak Santap;Warkop;36000;73000;2
2667;Razali;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. Cut Apa Mai;Warkop;48000;77000;2
2668;Mukhlis;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. H. Zakaria;Warkop;40000;81000;2
2669;Habidah;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. H. Zakaria;Warkop;24000;85000;2
2670;Tepi Tambak;Perdagangan;Mikro;Banda Aceh;Meuraxa;Kp. Surien;Warung Kopi;27000;70000;2
2671;Warkop Huwi;Perdagangan;Mikro;Banda Aceh;Meuraxa;Gp. Lamteumen Timur;Warung Kopi;100000;70000;2
2672;Tuah Ie Masen/Iskandar Fauzi;Perdagangan;Mikro;Banda Aceh;Meuraxa;Deah Glumpang;Jualan Udang Pancing;15000;36000;0
2673;Rohana Sandang;Perdagangan;Mikro;Banda Aceh;Meuraxa;Punge Jurong Lr.Penyantun;Kios;7000;10000;0
2674;Unizar;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl. Penyantun No. 23 Dsn. Babul Iman Punge Ju;Sembako;10000;15000;0
2675;Warkop Hidayat;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Cot Lamkeuweuh;Warung kopi;15000;25000;0
2676;Bang Anas;Perdagangan;Mikro;Banda Aceh;Meuraxa;Rama Setia Gp. Lampaseh Aceh;Kios Kelontong;10000;15000;0
2677;Titi Jungkat;Perdagangan;Mikro;Banda Aceh;Meuraxa;Rama Setia Gp. Lampaseh Aceh;Kedai Kopi;10000;15000;0
2678;Khalid Kelontong;Perdagangan;Mikro;Banda Aceh;Meuraxa;Rama Setia Gp. Lampaseh Aceh;Kios Kelontong;10000;15000;0
2679;Bang Tar;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Warung Nasi;25000;30000;0
2680;Syuk kelontong;Perdagangan;Mikro;Banda Aceh;Meuraxa;Cempaka Gp. Punge Jurong;Kios Kelontong;10000;17000;0
2681;UDZR;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong II;Kios Kelontong;10000;15000;0
2682;Murifari Ponsel;Perdagangan;Mikro;Banda Aceh;Meuraxa;Rama Setia Gp. Lampaseh Aceh;Hand phone;30000;40000;0
2683;Ipan;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong II;Kios Kelontong;10000;15000;0
2684;Nizar;Perdagangan;Mikro;Banda Aceh;Meuraxa;Keuchik Yahya Gp. Lampaseh Aceh;Peralatan bekas Motor (Pasar Loak);7000;10000;0
2685;Warung Mie Bunda;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Blang Oi;Warung Mie;11000;15000;0
2686;Starwars Disc;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda  Gp. Punge Ujong;DVD/VCD Player;30000;50000;0
2687;Toko  Aloha;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda  Gp. Ulee Lheu;Kedai Kelontong;40000;60000;0
2688;Meutuah Kedai;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Cot Lamkeuweuh;Kedai Kelontong;35000;50000;0
2689;Depece Cafe;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Ujong;Cafe;40000;75000;2
2690;Negeri Sembilan;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Blang Oi;Kedai Kelontong;30000;50000;0
2691;Specific Aceh;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Ulee Lheu;Warung Nasi;35000;65000;2
2692;Warkop Lamkuta;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Ulee Lheu;Warung Kopi;40000;75000;2
2693;Ida Kelontong;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Cot Lamkeuweuh;Kedai Kelontong;35000;60000;0
2694;Ayam Bakar Kuta Raja;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Warung Nasi;30000;50000;0
2695;Punge Fish;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Pakan Ternak;35000;50000;0
2696;Queen Souvenir;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Ujong;Pernak-Pernik;20000;35000;0
2697;Cirasa Kupi;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Ujong;Warung Kopi;40000;65000;2
2698;Surya Cell;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Ulee Lheu;Pulsa Electrik;40000;55000;0
2699;Farma Medika;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Depot Obat;45000;80000;2
2700;Toko Yuslizar;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Ulee Lheu;Kelontong;40000;60000;0
2701;Warkop Jal;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Blang Oi;Warung Kopi;30000;50000;0
2702;Warung yang Sabena;Perdagangan;Mikro;Banda Aceh;Meuraxa;Pelabuhan Gp. Ulee Lheu;Warung Kopi;45000;80000;2
2703;Icut Toko;Perdagangan;Mikro;Banda Aceh;Meuraxa;Tgk. Hamzah Gp. Ulee Lheu;Kedai Kelontong;30000;50000;0
2704;Pempek AA Palembang;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Blang Oi;Empek-empek Palembang;16000;25000;0
2705;Toko Munawarah;Perdagangan;Mikro;Banda Aceh;Meuraxa;Ulee Lheu Gp. Ulee Lheu;Kelontong;30000;60000;0
2706;Rumah Makan Mahliza;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Ujong;Rumah Makan;16000;45000;0
2707;Bareng Kopi;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Kedai Kopi;35000;55000;0
2708;22 Cell;Perdagangan;Mikro;Banda Aceh;Meuraxa;Rama Setia Gp. Lampaseh Aceh;Makanan ringan;14000;17000;0
2709;Warung Faridah;Perdagangan;Mikro;Banda Aceh;Meuraxa;Rama Setia Gp. Lampaseh Aceh;Warung Kopi dan Nasi;30000;40000;0
2710;Dicki Oil;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Ganti Oli;35000;65000;2
2711;Ikobana Minang;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Rumah Makan;40000;75000;2
2712;Kareens Kopi;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Warung Kopi;35000;55000;0
2713;Rumah Makan/Mahliza;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Rumah Makan;16000;45000;0
2714;Munawarah;Perdagangan;Mikro;Banda Aceh;Meuraxa;Gp. Ulee Lheu;Kelontong;30000;60000;0
2715;Kedai Kak Ida;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Punge Jurong;Kedai Kelontong;35000;60000;0
2716;Toko Aloha;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Ulee Lheu;Kelontong;40000;60000;0
2717;Mujifari Ponsel;Perdagangan;Mikro;Banda Aceh;Meuraxa;Rama Setia Gp. Lampaseh Aceh;Ponsel;30000;40000;0
2718;Sjuk Kelontong;Perdagangan;Mikro;Banda Aceh;Meuraxa;Cempaka Gp. Punge Jurong;Kios;10000;17000;0
2719;Warkop/Hidayat;Perdagangan;Mikro;Banda Aceh;Meuraxa;Sulthan iskandar muda Gp. Cot Lamkeuweuh;Warung Kopi;15000;25000;0
2720;Kios Kelontong / Masniati;Perdagangan;Mikro;Banda Aceh;Meuraxa;Nuri Lr. Nuri Gp. Blang;Kelontong;24000;25000;0
2721;Kios Kelontong/Mawardi;Perdagangan;Mikro;Banda Aceh;Meuraxa;Nuri Dsn. Blang Rangkang Gp. Blang;Kelontong;35000;15000;0
2722;Kios Ujong / Rahmat Ibrahim;Perdagangan;Mikro;Banda Aceh;Meuraxa;Nyak rabu I dsn. Paya Gp. lamjabat;kelontong;15000;30000;0
2723;Kios Kejujuran / Nurlel;Perdagangan;Mikro;Banda Aceh;Meuraxa;Pendidikan Ds. Blang  Gp. Lamjabat;Kelontong;10000;30000;0
2724;Mirwais / Azizah;Perdagangan;Mikro;Banda Aceh;Meuraxa;Pendidikan gp. Baro;Kelontong;46000;60000;0
2725;Kios Muliadi / Muliadi;Perdagangan;Mikro;Banda Aceh;Meuraxa;Pendidikan Gp. Baro;Kelontong;11500;30000;0
2726;Kios Azzura / Bahruddin;Perdagangan;Mikro;Banda Aceh;Meuraxa;Pendidikan Dsn. Mangga No. 008 Gp. Baro;Kelontong;15000;70000;2
2727;Loen Mita / Sri Andayani;Perdagangan;Mikro;Banda Aceh;Meuraxa;Gp. Blang;Gas Elpiji;45000;150000;2
2728;Kairul Anwar;Perdagangan;Mikro;Banda Aceh;Meuraxa;Krueng Neng Gp. Surien;Kelompok Usaha Kelontong;6000;15000;0
2729;Fajriani;Perdagangan;Mikro;Banda Aceh;Meuraxa;Krueng Neng Gp. Surien;Kelompok Usaha Kelontong;5000;13000;0
2730;Khayanisah;Perdagangan;Mikro;Banda Aceh;Meuraxa;Krueng Neng Lr. Sulanga Gp. Surien;Kelompok Usaha Kelontong;5000;13000;0
2731;Silviati;Perdagangan;Mikro;Banda Aceh;Meuraxa;Pemuda  Lr. Lampoh Lhok Gp. Surien;Kelompok Usaha Kelontong;6000;14000;0
2732;Laila Fitriani;Perdagangan;Mikro;Banda Aceh;Meuraxa;Mesjid Lr. Mawar Gp. Surien;Kelompok Usaha Kelontong;4000;10000;0
2733;Basriadi;Perdagangan;Mikro;Banda Aceh;Meuraxa;Surya  Dsn. Geulumpang Gp. Surien;Kelompok Usaha Kelontong;4000;10000;0
2734;Maju Jaya;Perdagangan;Mikro;Banda Aceh;Meuraxa;Gp.Pie;Jualan Kelontong;15000;30000;0
2735;Kios Kelontong;Perdagangan;Mikro;Banda Aceh;Meuraxa;Ds. Mangga Gp.Baro;Jualan Kelontong;10000;25000;0
2736;Kemboja;Perdagangan;Mikro;Banda Aceh;Meuraxa;Gp.Aso Nanggro;Usaha Kemiri;7000;12000;0
2737;Disqie Bakery;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl.Pendidikan Gp.Baro;Jualan Kue Kering.Basah;10000;35000;0
2738;Kios Kelontong;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl.Keucik Main Lampaseh Aceh;Jualan Kelontong;5000;12000;0
2739;Kios Kelontong;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl.Tgk Lheun Dayah Lampaseh Aceh;Jualan Kelontong;10000;40000;0
2740;Warkop Barakuda;Perdagangan;Mikro;Banda Aceh;Meuraxa;Ds. Tenggiri Gp.Ulee Lheue;Julaan Kopi;40000;75000;2
2741;Kedai Kelontong;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl.Tgk Hasyi Bantamuda;Jualan Kelontong;10000;30000;0
2742;Devi Ayuningtias;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl.Ds.Kakap Gp.Ulee Lhee;Jualan Nasi Guri;5000;15000;0
2743;Darniati;Perdagangan;Mikro;Banda Aceh;Meuraxa;Jl.Junaidi Gp.Lampaseh Aceh;Jualan Nasi;5000;15000;0
2744;Warkop Rozali;Perdagangan;Mikro;Banda Aceh;Meuraxa;Gp.Cot Lamkuweueh;Warkop Rozali;5000;15000;0
